NISS_patient,medecin,inami_medecin,pharmacien,inami_pharmacien,medicament_nom_commercial,DCI,date_prescription,date_vente,duree_traitement
86115378938,ARGENTIN,413082562057,GRENET,80156206744,Ecotrin,CYPROTERONE,09/25/1977,09/30/1977,56
86115378938,LAMY,307468240579,GOUPIL,945427022339,Lubristil,OMEPRAZOLE,11/09/2006,11/11/2006,365
86115378938,BENOIST,471483701751,AUBIN,855655606025,Laxans,FLUVOXAMINE,07/21/1982,07/21/1982,7
86115378938,BENOIST,471483701751,DROUET,702226866781,Lithonate,METHADONE,12/07/2009,12/10/2009,730
86115378938,BREDEL,936183455300,LEVASSEUR,772152164270,Marevan,REBOXETINE,06/24/1980,06/29/1980,3650
86115378938,LAMY,307468240579,CARDON,473770579713,Lucen,OMEPRAZOLE,05/08/2007,05/09/2007,30
86115378938,ANDRIEU,642238361401,AUBER,237700864466,Ketorin,DUTASTERIDE,03/14/1994,03/14/1994,30
86115378938,GRANCHER,809271706293,OSMONT,550289567520,Ketomed,DUTASTERIDE,05/20/1992,05/21/1992,60
86115378938,DUBOSC,831243339647,CORNU,59848800370,Marol,REPAGLINIDE,11/28/2009,12/02/2009,3650
86115378938,MUTEL,950213748539,LEMESLE,149365200637,Glynase,ALPRAZOLAM,08/28/1978,08/28/1978,3650
86115378938,LAMY,307468240579,LABBE,946168930365,Leponex,GLIBENCLAMIDE,07/01/2006,07/02/2006,56
86115378938,MUTEL,950213748539,DELAPORTE,815742212325,Loperamid,MIANSERINE,02/03/2014,02/05/2014,15
86115378938,CANU,695935011192,LEFEBVRE,402578170239,Lidoxin,IMIPRAMINE,11/27/2006,12/01/2006,15
86115378938,LEMAIRE,217643234271,GROULT,248999854685,Ecotrin,CYPROTERONE,03/18/1979,03/19/1979,30
464707174113,LEPRETRE,420605238261,FREMONT,795916192956,Halolyn,ATAZANAVIR,11/16/2012,11/16/2012,5
464707174113,MOREL,105665309509,LAINE,955028192613,Maxepa,RITONAVIR,08/11/2017,08/14/2017,60
464707174113,SAMSON,435173536728,GUERIN,196346749928,Livostin,METHYLPREDNISOLONE,04/29/2007,05/01/2007,56
464707174113,GOUBERT,183307754477,COURTOIS,265039700441,Isotopin,CLOZAPINE,09/09/2012,09/12/2012,3
464707174113,PARMENTIER,479414577349,FREMONT,225290915696,Losap,NELFINAVIR,10/05/2019,10/11/2019,3
581322224868,ARGENTIN,980812996437,DEBRIS,87661659910,Dazitol,CAPECITABINE,06/29/1986,07/03/1986,15
581322224868,BREDEL,292810273169,GILLE,511996186319,Kenzoflex,DULOXETINE,04/07/1984,04/10/1984,15
581322224868,PETIT,252700656260,AUBER,237700864466,Ildamen,BUPRENORPHINE,09/22/2006,09/25/2006,730
129308363108,DEMAREST,265571451325,BELLET,594631418667,Idamol,BUPIVACAÏNE,08/07/1952,08/11/1952,56
129308363108,BERANGER,90036898981,BLANCHARD,893006859724,Lomotil,MIANSERINE,03/15/2018,03/15/2018,365
129308363108,DROUET,130906640348,DESCHAMPS,318438768344,Malfordil,QUETIAPINE,07/28/2006,07/28/2006,3
129308363108,MOTTE,72768837276,EUDE,6267810530,Leponex,GLIBENCLAMIDE,10/02/1956,10/06/1956,730
129308363108,BRUMENT,455103501850,MOUCHARD,819016335077,Lysozyme,PAROXETINE,08/08/2006,08/11/2006,3650
129308363108,BERANGER,90036898981,VASSE,828762572239,Glymide,ALPRAZOLAM,12/25/1970,12/30/1970,30
129308363108,ROULAND,439519841453,LAINE,955028192613,Femixol,MEDROXYPROGESTERONE,03/22/1973,03/25/1973,3
129308363108,PELLERIN,328554925221,POULAIN,806751992071,Kwells,ETHOSUXIMIDE,08/21/1971,08/27/1971,30
129308363108,DROUET,130906640348,LEFEBVRE,402578170239,Lidoxin,IMIPRAMINE,03/30/1957,04/01/1957,30
129308363108,GIFFARD,519422440276,RECHER,749598080196,Lipiox,LEVOMEPROMAZINE,12/31/1987,01/06/1988,30
129308363108,ANGOT,325744809786,ROUSSEAU,903723209015,Anfarin,PANITUMUMAB,08/16/1977,08/16/1977,15
129308363108,JAMET,426690941579,DUMESNIL,190325020227,Favodin,TRIPTORELINE,06/28/2012,06/29/2012,2
129308363108,BEAUFILS,858654228527,DUMONTIER,414047214322,Lidestol,IBUPROFENE,01/15/1953,01/16/1953,365
129308363108,LEROY,506588946916,FERET,190355923201,Glykosid,ALFENTANIL,08/31/1956,08/31/1956,365
129308363108,DUTOT,894898780497,CLATOT,373777729200,Lifestat,IMIPRAMINE,12/06/2003,12/12/2003,3
129308363108,BRUMENT,455103501850,GROUT,170438390732,Lifter,IMIPRAMINE,12/08/2000,12/12/2000,5
129308363108,BLANCHARD,10671959917,BENOIST,775407344830,Iocetamic,CLOMIPRAMINE,04/18/2002,04/18/2002,120
129308363108,PORET,393302858347,BLANCHARD,593759428319,Lamitor,FENTANYL,09/20/2001,09/21/2001,28
129308363108,GOSSE,121309254322,PAIN,820084613430,Lomotil,MIANSERINE,07/08/1987,07/11/1987,15
129308363108,DUFILS,598740447598,DELABARRE,782171334531,Liponorm,LOSARTAN,06/18/2010,06/18/2010,3
896525033122,ALEXANDRE,79056308748,CLEMENT,732535611615,Lorazepam,MONTELUKAST,06/04/1965,06/09/1965,15
674159548935,MUTEL,250995462113,BARRE,800628039125,Losap,NELFINAVIR,12/03/2013,12/08/2013,3650
674159548935,PARMENTIER,479414577349,HEDOUIN,204808929765,Halopred,ATAZANAVIR,11/21/2018,11/21/2018,2
674159548935,MAILLARD,854591964841,BACHELET,213302312241,Leflumax,FOSAMPRENAVIR,04/27/2019,04/30/2019,56
674159548935,CARRE,429955320993,LEGRAS,23383396734,Kofein,ERYTHROMYCINE,08/22/2017,08/27/2017,56
674159548935,PASQUIER,744727391040,PRIEUR,232693105938,Madapollam,PROMETHAZINE,05/14/2014,05/19/2014,3
674159548935,GRUEL,743045833307,LECROQ,48235644971,Losargamma,NELFINAVIR,02/27/2014,03/04/2014,730
674159548935,LAMY,307468240579,HAUCHECORNE,515127806168,Femamox,MEDROXYPROGESTERONE,10/02/2014,10/04/2014,3
408315671464,DELAFOSSE,382160746969,LEBRET,480809020916,Lormeg,NAPROXENE,06/13/2016,06/13/2016,3650
408315671464,VIEL,801743641418,MOUCHARD,54655002612,Lupin,OXYBUTYNINE,05/26/1982,05/30/1982,3
408315671464,CLATOT,373337694008,DUFOUR,170405314090,Flexuron,IMATINIB,05/19/1983,05/21/1983,3
408315671464,GRENIER,994198510646,HAREL,339959247235,Lipoxen,MEFLOQUINE,03/22/2000,03/23/2000,7
408315671464,FREMONT,962539054354,FORTIER,783416028205,Manerix,RABEPRAZOLE,06/28/2012,07/01/2012,2
408315671464,GRANCHER,809271706293,BREANT,371249966818,Ketorin,DUTASTERIDE,07/20/2001,07/24/2001,60
935030073565,PETIT,252700656260,LEMONNIER,791664168991,Lorentan,NAPROXENE,03/16/2018,03/21/2018,5
935030073565,LECOMTE,777346132117,MOREL,826740022480,Agloprin,CETUXIMAB,03/14/1991,03/14/1991,730
935030073565,BOIVIN,198069873406,GALLAIS,600960895887,Marol,REPAGLINIDE,04/20/1988,04/22/1988,3
935030073565,BOIVIN,513018177423,BARBIER,448943146714,Lincocin,IRBESARTAN,04/27/2006,05/01/2006,3650
935030073565,ROUSSEL,135747643279,GOUPIL,945427022339,Fenolip,TRETINOINE,05/20/2018,05/25/2018,365
152275281439,LEMARCHAND,899291903941,DUMENIL,349076965116,Macrofurin,PREDNISOLONE,12/16/1960,12/21/1960,28
152275281439,GOSSE,187231989128,HERVIEUX,692988192418,Lipidal,LANSOPRAZOLE,10/09/2019,10/14/2019,7
152275281439,BAILLEUL,393148243471,BLANCHARD,893006859724,Iliadin,CARBAMAZEPINE,05/13/1946,05/19/1946,7
750767223918,DENIS,326231043572,BENARD,263214195431,Clexil,IFOSFAMIDE,06/06/1979,06/09/1979,60
750767223918,CLATOT,373337694008,SAUNIER,149651198072,Ketovit,EFAVIRENZ,07/16/1962,07/21/1962,56
750767223918,DENIS,326231043572,LEFEBVRE,132478631169,Ifemara,BUPRENORPHINE,02/11/1986,02/17/1986,60
750767223918,BAILLEUL,393148243471,SANSON,384410442786,Lidoxin,IMIPRAMINE,12/30/1994,01/02/1995,5
750767223918,LEBLOND,719180108746,ADAM,246773610886,M-Prednisolon,PRASUGREL,06/07/2012,06/13/2012,28
750767223918,CAUMONT,260712058320,LEBRET,480809020916,Gynestrel,APIXABAN,10/23/1958,10/25/1958,3
750767223918,RIOULT,294475822023,FORTIN,762175463053,Enduracin,TAMOXIFENE,03/13/1964,03/13/1964,28
750767223918,LECROQ,275261492913,LECOQ,338378247493,Glyburin,ACENOCOUMAROL,10/02/1977,10/06/1977,30
750767223918,BREDEL,936183455300,SENECAL,108708281011,Lefoxin,GALANTAMINE,08/26/2006,09/01/2006,5
750767223918,PELTIER,611792149551,ADAM,246773610886,Macmiror,PREDNISOLONE,09/27/1966,09/27/1966,7
750767223918,PETIT,252700656260,MOUCHARD,37878730881,Lacosamid,ETHOSUXIMIDE,05/25/2009,05/27/2009,60
750767223918,CARRE,429955320993,LACHEVRE,737011051825,Klont,ERYTHROMYCINE,05/02/1982,05/03/1982,15
750767223918,ALEXANDRE,377959665299,BACHELET,579137566985,Leflumax,FOSAMPRENAVIR,10/05/1986,10/08/1986,15
750767223918,SELLIER,10859725557,ANDRE,624505790681,Macrolane,PROGUANIL,08/05/2005,08/05/2005,3
750767223918,GRUEL,743045833307,VASSE,828762572239,Liraglutid,MEFLOQUINE,01/22/1960,01/27/1960,56
750767223918,MALANDAIN,330266523243,SENECAL,325922365310,Iskamide,CLOPIDOGREL,11/25/1993,11/28/1993,730
750767223918,LENORMAND,470650054865,DEMAREST,676688226304,Macrolane,PROGUANIL,09/12/2010,09/13/2010,60
954978750052,DUCLOS,803569821767,GROUT,170438390732,Ecotrin,CYPROTERONE,06/16/2002,06/16/2002,730
954978750052,DELAUNE,364780447812,PRIEUR,232693105938,Kanamix,DESOGESTREL,04/27/1987,05/02/1987,3650
954978750052,LANGLOIS,546096898347,MOTTE,258621787004,Lasilix,FLUVASTATINE,01/10/1987,01/15/1987,3
954978750052,CAUMONT,836786700139,HEBERT,828227539900,Lipoxen,MEFLOQUINE,05/02/2008,05/02/2008,30
954978750052,DELAUNAY,233366296957,GODEFROY,610005280750,Loxicard,NORTRIPTYLINE,11/20/2004,11/26/2004,730
954978750052,DUFOUR,128726035284,FRERET,584647012581,Lipoxen,MEFLOQUINE,02/08/1999,02/11/1999,3
954978750052,DUCLOS,803569821767,NIEL,509229634598,Macrogol,PROGUANIL,12/11/1990,12/14/1990,30
954978750052,DUFOUR,844435899435,DELABARRE,782171334531,Lamotren,FINASTERIDE,06/07/1988,06/08/1988,28
954978750052,GRANCHER,809271706293,BRETON,894592023082,Liraglutid,MEFLOQUINE,12/10/1993,12/10/1993,5
954978750052,DELAUNAY,34662622115,DEHAIS,826038260632,Ebastin,CYPROTERONE,11/18/2001,11/21/2001,28
954978750052,ANDRIEU,642238361401,BREANT,67763296133,Lipoxen,MEFLOQUINE,01/06/1998,01/06/1998,365
954978750052,HEUZE,792122251615,BRETON,894592023082,Macrogol,PROGUANIL,12/15/2018,12/20/2018,365
954978750052,ETIENNE,311105363861,CARPENTIER,582345399548,Ketorin,DUTASTERIDE,09/14/2017,09/18/2017,3
954978750052,ALLAIS,448548859763,MOUCHARD,54655002612,Mamofen,QUININE,04/26/2000,04/30/2000,730
954978750052,PHILIPPE,31444857441,LEBRET,733907532359,Lamogin,FINASTERIDE,01/27/1986,01/31/1986,3650
954978750052,BANCE,904362019031,POULAIN,806751992071,Ketorin,DUTASTERIDE,04/15/1998,04/17/1998,5
954978750052,MARC,801049022571,ADAM,246773610886,Lendomax,GALANTAMINE,06/07/2017,06/10/2017,365
954978750052,GIFFARD,519422440276,CAUVIN,25959248202,Kemadren,DIPHENHYDRAMINE,03/07/1996,03/12/1996,56
37897880094,LEROY,556615855355,HAREL,339959247235,Lusopressan,PANTOPRAZOLE,01/21/1999,01/26/1999,30
37897880094,OLIVIER,287127216156,LECLERC,291447327833,Lanoprazone,FLECAÏNIDE,08/09/1990,08/12/1990,3650
37897880094,DAVID,722425791687,AUBOURG,325611168444,Klerimed,EPLERENONE,01/27/1952,01/31/1952,30
37897880094,MARY,958419757511,QUEVAL,778120925141,Madécassol,PROPAFENONE,03/04/1940,03/04/1940,365
37897880094,MARTEL,66443930415,AUBER,237700864466,Idilone,AMLODIPINE,06/04/1948,06/04/1948,28
37897880094,HERVIEUX,191740900969,THOREL,874187305771,Gynestrel,APIXABAN,12/08/1966,12/12/1966,3
37897880094,BELLET,674270076784,LECLERC,291447327833,Maxitram SR,RIVAROXABAN,02/28/2014,03/03/2014,28
37897880094,CADINOT,570327067778,EUDE,6267810530,Glyburin,ACENOCOUMAROL,03/04/1984,03/10/1984,5
37897880094,DUFOUR,844435899435,ISAAC,364472258295,Iocetamic,CLOMIPRAMINE,12/30/1993,01/01/1994,7
37897880094,BOIVIN,198069873406,FRANCOIS,633380878862,Losan,NEBIVOLOL,03/13/1949,03/19/1949,60
37897880094,LECANU,19068943685,MENARD,741597045983,Irridin,CLOPIDOGREL,04/30/2020,05/04/2020,3
37897880094,BUISSON,761120751368,FRANCOIS,633380878862,Gentoxil,AMSACRINE,03/20/1950,03/22/1950,60
37897880094,VIEL,801743641418,DUMONTIER,509172505761,Ketozol,EFAVIRENZ,06/23/1995,06/28/1995,3
37897880094,GUILBERT,935013146247,LEVASSEUR,211792820366,Glicim,ACENOCOUMAROL,10/09/1998,10/11/1998,28
37897880094,DELAUNE,611351830938,ROUSSEAU,903723209015,Maxitram SR,RIVAROXABAN,01/28/1966,02/02/1966,60
37897880094,CLEMENT,11799469144,DELABARRE,782171334531,Grifapril,APIXABAN,08/25/1943,08/27/1943,56
786002508458,MOUQUET,665888657720,HUBERT,232805177428,Lipoxen,MEFLOQUINE,11/04/2012,11/07/2012,365
786002508458,DUBOSC,831243339647,MAHIEU,539956123547,Maropitant,REPAGLINIDE,03/18/1989,03/20/1989,5
786002508458,BARRE,564639629741,BONNET,453589556568,Macrolane,PROGUANIL,09/18/2002,09/24/2002,3650
786002508458,HAREL,297935617514,ALLAIS,225725432432,Macrolane,PROGUANIL,07/23/1976,07/27/1976,365
786002508458,SAUVAGE,172018253942,LEMONNIER,383969038456,Lasiletten,FLURBIPROFENE,07/21/1982,07/25/1982,28
786002508458,LEMIRE,576640689455,MOUCHARD,54655002612,Laroxyl,FLURBIPROFENE,08/09/1990,08/10/1990,15
786002508458,LECANU,19068943685,VAUTIER,346878859878,Maxepa,RITONAVIR,06/04/1990,06/10/1990,15
786002508458,FERON,653511979042,GIFFARD,474814337424,Kanrex,DICLOFENAC,12/05/2011,12/06/2011,60
560379096180,PREVOST,524032410205,LECOEUR,788793932023,Ketoprom,DUTASTERIDE,10/16/2016,10/22/2016,30
560379096180,BANCE,347172671525,BONNET,453589556568,Lorazepam,MONTELUKAST,07/04/2017,07/05/2017,5
560379096180,CHANDELIER,669036934980,LECOEUR,788793932023,Iridocyclitis,CLONAZEPAM,10/09/2017,10/12/2017,28
560379096180,ALEXANDRE,79056308748,POULAIN,289437513500,Lipocer,LIDOCAÏNE,01/03/2018,01/07/2018,365
560379096180,DELAUNE,611351830938,BARBIER,448943146714,Glyburin,ACENOCOUMAROL,12/30/2020,01/04/2021,120
560379096180,CAUVIN,821028996447,HAREL,60139234595,Lamotren,FINASTERIDE,04/20/2018,04/25/2018,3
560379096180,BAILLEUL,393148243471,GILLES,784573080719,Lipirex,LEVOMEPROMAZINE,12/08/2015,12/11/2015,5
560379096180,BOURDON,909229356219,QUESNEL,793505952443,Lipitor,LIDOCAÏNE,04/12/2016,04/13/2016,5
560379096180,MARCHAND,986067317205,SAUVAGE,448813853206,Macrolane,PROGUANIL,08/16/2018,08/19/2018,365
560379096180,CARON,208131386655,NIEL,509229634598,Keflin,DIPHENHYDRAMINE,04/09/2020,04/09/2020,28
560379096180,JAMET,426690941579,LAVENU,325655265749,Kefurox,DIPHENHYDRAMINE,02/15/2016,02/18/2016,5
560379096180,DELAMARE,29860104331,ROUSSEAU,423780095512,Loxin,OLANZAPINE,03/02/2016,03/04/2016,7
560379096180,JAMET,426690941579,ANDRIEU,921530936540,Lipocer,LIDOCAÏNE,11/05/2019,11/09/2019,3650
560379096180,BUREL,992180529166,QUESNEL,793505952443,Lipitor,LIDOCAÏNE,06/08/2016,06/08/2016,15
560379096180,CAUVIN,821028996447,THIERRY,284064093368,Lotusix,NITRENDIPINE,05/15/2016,05/20/2016,60
560379096180,CORNU,112207272267,HERVIEUX,692988192418,Laxoberal,FLUVOXAMINE,01/12/2019,01/15/2019,3650
560379096180,JAMET,426690941579,MOTTE,258621787004,Madapollam,PROMETHAZINE,11/04/2020,11/08/2020,5
560379096180,LEROY,556615855355,LEBOUCHER,521120091980,Magnevist,PROPOFOL,07/19/2018,07/21/2018,15
560379096180,CANU,695935011192,GOSSE,439713517317,Ilonvir,CARBAMAZEPINE,05/04/2020,05/08/2020,60
122086245698,LETAILLEUR,374227189439,QUERTIER,637538595630,Liraglutid,MEFLOQUINE,11/11/1983,11/15/1983,60
122086245698,LEFRANCOIS,587318834205,FOSSE,841458252885,Macromax,PROGUANIL,08/04/1985,08/06/1985,5
122086245698,BOURDON,909229356219,BLONDEL,916295870404,Hydrinol,BOSENTAN,08/01/1971,08/06/1971,28
122086245698,SENECAL,540180136237,MOREL,826740022480,Gentadil,PEMETREXED,03/25/2016,03/31/2016,15
122086245698,BANCE,904362019031,VAUTIER,144413457345,Ketoprom,DUTASTERIDE,01/26/1931,01/27/1931,730
122086245698,GRUEL,743045833307,TALBOT,392734715013,Losarstad,NEVIRAPINE,08/06/2013,08/11/2013,7
122086245698,FREMONT,742418596838,LETAILLEUR,204227851655,Linkzol,ISRADIPINE,06/16/1930,06/18/1930,2
122086245698,LEPRETRE,420605238261,DUMONTIER,414047214322,Lamazol,ETRAVIRINE,09/26/1996,10/01/1996,120
122086245698,FRANCOIS,746205735423,LAURENT,97112961296,Kamistad,DARUNAVIR,01/26/2020,01/31/2020,15
122086245698,BOCQUET,65558722177,SENECAL,325922365310,Liponorm,LOSARTAN,01/26/1951,01/26/1951,28
122086245698,CARON,851282315820,EUDE,6267810530,Glymide,ALPRAZOLAM,02/26/1998,03/02/1998,365
122086245698,RIOULT,294475822023,QUESNEL,793505952443,Galvastin,LOMUSTINE,12/08/1951,12/11/1951,30
122086245698,FRANCOIS,746205735423,LEBRET,480809020916,Halopred,ATAZANAVIR,01/23/1932,01/23/1932,120
122086245698,DUTOT,894898780497,DEHAIS,549051172271,Havrix,ATORVASTATINE,03/22/1942,03/22/1942,30
122086245698,CORDIER,181507672167,DELABARRE,782171334531,Liraglutid,MEFLOQUINE,02/21/1996,02/23/1996,56
122086245698,BARRE,564639629741,BENARD,263214195431,Lipoxen,MEFLOQUINE,05/01/2018,05/06/2018,5
122086245698,BANCE,904362019031,SENECAL,108708281011,Macrogol,PROGUANIL,07/18/1935,07/18/1935,56
122086245698,GRUEL,743045833307,AUGER,353030337661,Leflumax,FOSAMPRENAVIR,11/19/2016,11/19/2016,730
122086245698,LETAILLEUR,374227189439,BENARD,263214195431,Macrolane,PROGUANIL,07/16/1962,07/21/1962,3650
122086245698,PREVOST,524032410205,GIRARD,580434080972,Ecotrin,CYPROTERONE,08/06/1984,08/07/1984,120
889906981083,PARIS,669294202103,GUERIN,314987000437,Kendral,DONEPEZIL,06/02/2001,06/04/2001,3
889906981083,DENIS,326231043572,OSMONT,243606599495,Diclafen,DOXORUBICINE,01/23/2017,01/26/2017,365
889906981083,FORTIN,358085188945,BREDEL,446155957903,Gentarix,CATUMAXOMAB,09/17/2004,09/18/2004,730
889906981083,GALLAIS,987916642855,DUMONTIER,414047214322,Lithonate,METHADONE,07/18/2003,07/21/2003,30
889906981083,CARON,296062204840,GROULT,248999854685,Laroxyl,FLURBIPROFENE,05/10/2014,05/10/2014,15
889906981083,FREMONT,962539054354,LEMONNIER,791664168991,Leponex,GLIBENCLAMIDE,04/17/1998,04/18/1998,2
889906981083,MALLET,715147088037,DUMESNIL,190325020227,Lutinus,PANTOPRAZOLE,01/23/1998,01/27/1998,3
889906981083,JAMET,678854561233,LECROQ,48235644971,Lipoxen,MEFLOQUINE,05/07/2003,05/10/2003,60
889906981083,DUJARDIN,613615284746,CHAUVIN,685290008086,Maxepa,RITONAVIR,08/27/2008,08/28/2008,120
889906981083,COUTURIER,861866991701,GODEFROY,610005280750,Decapin,CYTARABINE,01/20/1998,01/23/1998,3650
889906981083,AUBE,682900535898,HENRY,103619031754,Enduracin,TAMOXIFENE,02/20/2002,02/25/2002,60
889906981083,BOURDON,976048960664,BREDEL,446155957903,Macrolane,PROGUANIL,09/02/2003,09/04/2003,5
889906981083,LEPRETRE,420605238261,MAHIEU,539956123547,Halotex,ATAZANAVIR,01/03/2019,01/05/2019,60
889906981083,RENAULT,876081161304,FREMONT,225290915696,Lasiletten,FLURBIPROFENE,09/18/2010,09/23/2010,365
889906981083,RENAULT,876081161304,LEFORT,499947416926,Livazo,METHYLPREDNISOLONE,09/01/2018,09/03/2018,28
889906981083,DUJARDIN,613615284746,CLEMENT,412383690415,Linoxyn,ITRACONAZOLE,05/01/2020,05/01/2020,7
889906981083,PELLETIER,163906727484,HERICHER,417199448944,Lumigan,ONDANSETRON,10/25/1998,10/31/1998,3650
889906981083,DELAMARE,9936083029,DEMAREST,676688226304,Dermaxol,PACLITAXEL,07/13/2019,07/17/2019,15
889906981083,CLATOT,373337694008,HEDOUIN,204808929765,Kofein,ERYTHROMYCINE,09/12/2008,09/14/2008,3650
889906981083,SAMSON,435173536728,LEROY,943909328706,Kanoprem,DICLOFENAC,04/09/2003,04/13/2003,3650
709920075467,ROULAND,439519841453,ROUSSEAU,122944993242,Immusant,CARVEDILOL,04/05/2020,04/10/2020,15
709920075467,ADAM,349913450816,FREMONT,225290915696,Lescol,GLICLAZIDE,11/24/2014,11/24/2014,60
709920075467,MUTEL,950213748539,CROCHEMORE,64418437018,Cytorex,NELARABINE,10/14/2019,10/18/2019,3650
709920075467,CAVELIER,84939254372,LECLERC,291447327833,Clobenzol,IFOSFAMIDE,03/02/2017,03/06/2017,15
709920075467,OLIVIER,475379042112,MOREL,826740022480,Glyburin,ACENOCOUMAROL,01/17/2019,01/18/2019,60
709920075467,GRANCHER,809271706293,LEMARIE,706768859486,Diaglican,IRINOTECAN,08/29/2019,09/04/2019,730
709920075467,CORNU,112207272267,HAREL,339959247235,Glyburin,ACENOCOUMAROL,10/29/2020,10/30/2020,7
709920075467,BOURDON,976048960664,HERICHER,417199448944,Macrolane,PROGUANIL,02/16/2017,02/21/2017,15
709920075467,PELLETIER,163906727484,CLEMENT,732535611615,Levaxin,GRANISETRON,04/19/2016,04/25/2016,3
375854636240,MOUQUET,665888657720,LEMERCIER,893785511743,Liraglutid,MEFLOQUINE,06/18/1989,06/21/1989,120
375854636240,DUPONT,36838645336,CLEMENT,976399168055,Lukast,ONDANSETRON,10/16/1972,10/19/1972,15
375854636240,DESJARDINS,406736862759,VASSE,828762572239,Loxaryl,NORETHISTERONE,03/01/2010,03/07/2010,5
375854636240,COLOMBEL,664991314059,ALLAIN,968952328206,Lipoxen,MEFLOQUINE,11/13/1965,11/18/1965,7
375854636240,JEANNE,794102588693,DUBOS,611204471453,Kefurox,DIPHENHYDRAMINE,02/26/1957,02/27/1957,7
375854636240,LEROY,556615855355,LEVASSEUR,211792820366,Lysalgo Comp,PAROXETINE,03/13/1974,03/16/1974,3
375854636240,BUNEL,743678677111,GRUEL,804228571860,Laroxyl,FLURBIPROFENE,11/08/1962,11/11/1962,7
375854636240,PARIS,669294202103,QUESNEL,46207902490,Lenitral,GLIBENCLAMIDE,02/25/1957,02/25/1957,365
375854636240,DUFOUR,372994839118,DUFILS,153665418321,Kemoprim,DONEPEZIL,10/05/1983,10/11/1983,30
375854636240,DUPONT,36838645336,AUGER,81948115821,Lertamine,GLICLAZIDE,11/05/1951,11/07/1951,30
375854636240,MARCHAND,986067317205,LECOMTE,327109524209,Kanamix,DESOGESTREL,11/03/1987,11/03/1987,30
375854636240,ALLAIS,376058875786,FRIBOULET,561153866477,Hydramax,BOSENTAN,05/19/2003,05/21/2003,7
375854636240,PELTIER,611792149551,CHEVALLIER,142381096286,Lipitor,LIDOCAÏNE,04/10/1981,04/14/1981,30
375854636240,CHAPELLE,642658250076,LEGRAS,23383396734,Lisinopril,MEFLOQUINE,06/17/1957,06/17/1957,5
375854636240,ARGENTIN,980812996437,LEBRET,733907532359,Kanaplex,DESOGESTREL,11/23/1949,11/23/1949,7
375854636240,SANSON,718881385402,CAVELIER,2590864465,Lorelco,MONTELUKAST,01/18/2012,01/20/2012,28
375854636240,FRANCOIS,746205735423,LEMIRE,753029201737,Ligandrol,INDINAVIR,02/03/1973,02/07/1973,5
375854636240,LENORMAND,470650054865,LEMARIE,706768859486,Liraglutid,MEFLOQUINE,04/14/1960,04/20/1960,60
888169664728,FREMONT,742418596838,LEBAS,236464181957,Kefurox,DIPHENHYDRAMINE,12/21/1988,12/23/1988,60
888169664728,LEVASSEUR,199114282358,GIFFARD,474814337424,Klavocin,EPLERENONE,02/20/1993,02/23/1993,3
888169664728,ROULAND,102362129425,BONNET,453589556568,Litarex,MELOXICAM,07/21/1993,07/22/1993,730
888169664728,ROULAND,102362129425,DROUET,702226866781,Imuran,CELECOXIB,12/01/1978,12/03/1978,365
888169664728,LAVENU,842864082607,FONTAINE,64711501067,Kalestol,COLCHICINE,06/25/2002,06/27/2002,56
888169664728,DUVAL,822687227224,BLANCHARD,893006859724,Klerimed,EPLERENONE,02/04/2001,02/06/2001,60
888169664728,FORTIN,524834330953,LECANU,606805240736,Lidestol,IBUPROFENE,04/06/1974,04/09/1974,5
355165398269,DURAND,232680056220,POULAIN,806751992071,Ecotrin,CYPROTERONE,09/20/2019,09/20/2019,3
355165398269,DUTOT,894898780497,LAINE,635454115643,Lorano,MOCLOBEMIDE,03/08/2016,03/14/2016,5
355165398269,VIEL,801743641418,DUBOS,611204471453,Lipoxen,MEFLOQUINE,02/23/2020,02/28/2020,2
355165398269,CAVELIER,84939254372,LEMESLE,149365200637,Femidone,MEDROXYPROGESTERONE,09/01/2017,09/05/2017,60
355165398269,LEMARCHAND,899291903941,LAVENU,325655265749,Kanisporin,DIAZEPAM,01/17/2013,01/21/2013,3650
